Player,Tm,Opp,Result,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GmSc,Date
353,28,24,0,29.55,6.0,9.0,0.667,1.0,4.0,0.25,2.0,4.0,0.5,1.0,8.0,9.0,3.0,6.0,0.0,2.0,4.0,15.0,-17.0,17.9,112
60,28,24,0,35.516666666666666,8.0,19.0,0.421,5.0,11.0,0.455,7.0,9.0,0.778,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,28.0,-27.0,16.5,112
484,13,6,1,34.9,9.0,13.0,0.692,3.0,4.0,0.75,0.0,0.0,0.767805115408609,0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,21.0,18.0,15.5,112
37,13,6,1,28.45,5.0,10.0,0.5,1.0,3.0,0.333,7.0,9.0,0.778,1.0,3.0,4.0,6.0,0.0,0.0,2.0,2.0,18.0,6.0,15.2,112
59,6,13,0,29.05,6.0,11.0,0.545,1.0,3.0,0.333,4.0,5.0,0.8,1.0,4.0,5.0,7.0,1.0,0.0,4.0,0.0,17.0,2.0,15.1,112
392,6,13,0,30.133333333333333,7.0,12.0,0.583,2.0,4.0,0.5,3.0,4.0,0.75,0.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,19.0,-28.0,14.9,112
419,6,13,0,29.133333333333333,8.0,13.0,0.615,0.0,3.0,0.0,3.0,5.0,0.6,0.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,19.0,-2.0,14.9,112
451,6,13,0,33.93333333333333,5.0,10.0,0.5,1.0,4.0,0.25,7.0,8.0,0.875,0.0,4.0,4.0,2.0,0.0,0.0,0.0,2.0,18.0,-4.0,14.4,112
210,20,16,0,28.883333333333333,5.0,11.0,0.455,4.0,9.0,0.444,3.0,3.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,17.0,-14.0,13.9,112
0,16,20,1,38.016666666666666,6.0,14.0,0.429,5.0,11.0,0.455,0.0,0.0,0.767805115408609,1.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,17.0,17.0,13.3,112
206,28,24,0,36.083333333333336,3.0,8.0,0.375,0.0,0.0,0.3319796870232335,9.0,12.0,0.75,0.0,2.0,2.0,9.0,3.0,0.0,4.0,6.0,15.0,-24.0,12.9,112
374,13,6,1,17.65,3.0,4.0,0.75,1.0,2.0,0.5,2.0,2.0,1.0,1.0,6.0,7.0,3.0,1.0,0.0,0.0,2.0,9.0,13.0,12.2,112
512,28,24,0,17.466666666666665,5.0,8.0,0.625,4.0,5.0,0.8,0.0,0.0,0.767805115408609,0.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,14.0,-3.0,11.0,112
281,28,24,0,25.133333333333333,2.0,7.0,0.286,0.0,3.0,0.0,2.0,3.0,0.667,3.0,4.0,7.0,3.0,3.0,2.0,0.0,1.0,6.0,9.0,10.9,112
465,16,20,1,23.966666666666665,4.0,6.0,0.667,3.0,5.0,0.6,0.0,0.0,0.767805115408609,1.0,6.0,7.0,2.0,0.0,1.0,1.0,3.0,11.0,4.0,10.8,112
337,16,20,1,31.65,6.0,15.0,0.4,0.0,1.0,0.0,0.0,0.0,0.767805115408609,2.0,1.0,3.0,7.0,3.0,0.0,3.0,0.0,12.0,12.0,10.5,112
530,24,28,1,29.033333333333335,5.0,9.0,0.556,4.0,7.0,0.571,0.0,2.0,0.0,3.0,5.0,8.0,3.0,1.0,1.0,4.0,5.0,14.0,24.0,10.3,112
562,24,28,1,25.483333333333334,4.0,9.0,0.444,2.0,6.0,0.333,1.0,2.0,0.5,2.0,3.0,5.0,2.0,1.0,1.0,1.0,3.0,11.0,4.0,9.1,112
229,13,6,1,25.666666666666668,4.0,6.0,0.667,0.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,2.0,11.0,21.0,8.7,112
503,24,28,1,29.983333333333334,3.0,4.0,0.75,1.0,2.0,0.5,1.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,0.0,1.0,3.0,8.0,25.0,8.5,112
495,24,28,1,20.066666666666666,4.0,6.0,0.667,2.0,4.0,0.5,5.0,6.0,0.833,0.0,1.0,1.0,4.0,1.0,0.0,6.0,4.0,15.0,-6.0,8.5,112
7,28,24,0,34.7,7.0,15.0,0.467,1.0,5.0,0.2,0.0,0.0,0.767805115408609,3.0,5.0,8.0,3.0,0.0,0.0,4.0,2.0,15.0,-19.0,8.2,112
354,16,20,1,28.666666666666668,5.0,15.0,0.333,2.0,6.0,0.333,2.0,2.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,14.0,8.0,8.1,112
268,24,28,1,32.833333333333336,7.0,17.0,0.412,2.0,8.0,0.25,2.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,4.0,2.0,18.0,23.0,7.8,112
250,20,16,0,24.05,3.0,9.0,0.333,2.0,6.0,0.333,5.0,6.0,0.833,1.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,13.0,-3.0,7.0,112
14,20,16,0,19.616666666666667,3.0,6.0,0.5,3.0,4.0,0.75,0.0,0.0,0.767805115408609,0.0,3.0,3.0,1.0,1.0,0.0,2.0,0.0,9.0,-8.0,6.6,112
384,13,6,1,25.866666666666667,4.0,14.0,0.286,1.0,9.0,0.111,0.0,0.0,0.767805115408609,0.0,2.0,2.0,6.0,1.0,1.0,0.0,2.0,9.0,6.0,6.5,112
252,13,6,1,17.116666666666667,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.767805115408609,1.0,5.0,6.0,0.0,2.0,0.0,1.0,1.0,5.0,10.0,6.5,112
328,20,16,0,22.716666666666665,3.0,8.0,0.375,2.0,4.0,0.5,1.0,2.0,0.5,3.0,5.0,8.0,1.0,0.0,0.0,2.0,0.0,9.0,-8.0,6.5,112
263,20,16,0,15.85,3.0,5.0,0.6,1.0,3.0,0.333,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,7.0,-19.0,6.3,112
47,28,24,0,24.75,4.0,7.0,0.571,3.0,6.0,0.5,0.0,0.0,0.767805115408609,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,11.0,0.0,5.7,112
73,24,28,1,14.683333333333334,4.0,12.0,0.333,3.0,8.0,0.375,0.0,0.0,0.767805115408609,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,-14.0,5.6,112
100,28,24,0,24.666666666666668,4.0,9.0,0.444,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,4.0,3.0,9.0,-13.0,5.3,112
77,16,20,1,20.0,5.0,13.0,0.385,1.0,6.0,0.167,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,12.0,15.0,5.2,112
272,16,20,1,19.916666666666668,4.0,5.0,0.8,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,2.0,3.0,5.0,0.0,0.0,1.0,3.0,3.0,8.0,6.0,4.9,112
388,6,13,0,20.083333333333332,3.0,7.0,0.429,0.0,1.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,0.0,1.0,0.0,0.0,3.0,7.0,-18.0,3.9,112
560,28,24,0,7.15,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.767805115408609,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,3.6,112
343,6,13,0,23.35,4.0,8.0,0.5,1.0,3.0,0.333,0.0,0.0,0.767805115408609,0.0,3.0,3.0,0.0,1.0,0.0,4.0,0.0,9.0,-2.0,2.9,112
448,28,24,0,4.983333333333333,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,2.8,112
557,6,13,0,18.95,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.767805115408609,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,3.0,-22.0,2.6,112
166,6,13,0,3.3,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,2.4,112
63,20,16,0,7.333333333333333,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,5.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.2,112
395,13,6,1,12.566666666666666,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.767805115408609,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,-6.0,2.2,112
83,20,16,0,28.416666666666668,1.0,7.0,0.143,0.0,2.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,-3.0,2.2,112
371,20,16,0,28.483333333333334,4.0,12.0,0.333,1.0,6.0,0.167,0.0,0.0,0.767805115408609,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,9.0,-14.0,2.1,112
67,20,16,0,4.6,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,112
25,16,20,1,5.95,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,-2.0,2.0,112
6,20,16,0,20.2,2.0,6.0,0.333,1.0,2.0,0.5,0.0,0.0,0.767805115408609,2.0,2.0,4.0,2.0,1.0,0.0,4.0,0.0,5.0,-8.0,2.0,112
119,6,13,0,27.916666666666668,1.0,2.0,0.5,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,2.0,4.0,6.0,1.0,0.0,1.0,2.0,3.0,2.0,-2.0,1.8,112
10,13,6,1,1.75,1.0,1.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.7,112
570,24,28,1,3.1166666666666667,0.0,1.0,0.0,0.0,0.0,0.3319796870232335,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-8.0,0.9,112
162,13,6,1,1.75,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,112
521,16,20,1,3.1666666666666665,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.3,112
118,13,6,1,1.75,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,112
341,6,13,0,20.85,3.0,11.0,0.273,1.0,5.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,8.0,-16.0,0.3,112
474,24,28,1,15.683333333333334,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.767805115408609,1.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,-3.0,-0.2,112
256,24,28,1,0.85,0.0,0.0,0.4591329486142762,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,-0.4,112
2,6,13,0,3.3,0.0,1.0,0.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-0.4,112
345,13,6,1,1.75,0.0,1.0,0.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,112
61,13,6,1,1.75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,112
48,24,28,1,3.9166666666666665,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-0.7,112
431,20,16,0,12.366666666666667,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.767805115408609,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,-5.0,-1.7,112
185,16,20,1,3.1666666666666665,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-2.1,112
71,8,19,1,38.46666666666667,17.0,34.0,0.5,5.0,11.0,0.455,3.0,3.0,1.0,2.0,6.0,8.0,13.0,1.0,2.0,5.0,0.0,42.0,12.0,34.7,113
333,10,4,1,35.93333333333333,14.0,20.0,0.7,2.0,4.0,0.5,5.0,5.0,1.0,0.0,8.0,8.0,4.0,1.0,3.0,1.0,3.0,35.0,-4.0,32.7,113
43,12,7,1,33.81666666666667,12.0,22.0,0.545,2.0,6.0,0.333,12.0,13.0,0.923,2.0,3.0,5.0,4.0,3.0,0.0,3.0,4.0,38.0,4.0,30.5,113
231,19,8,0,37.733333333333334,12.0,20.0,0.6,3.0,7.0,0.429,6.0,6.0,1.0,0.0,6.0,6.0,8.0,2.0,0.0,6.0,4.0,33.0,-9.0,25.6,113
260,1,9,1,37.11666666666667,10.0,18.0,0.556,0.0,3.0,0.0,3.0,3.0,1.0,0.0,15.0,15.0,13.0,0.0,0.0,2.0,3.0,23.0,11.0,24.8,113
234,0,22,1,37.65,9.0,22.0,0.409,0.0,5.0,0.0,14.0,16.0,0.875,0.0,10.0,10.0,5.0,3.0,1.0,4.0,2.0,32.0,11.0,24.8,113
57,27,3,1,35.61666666666667,11.0,26.0,0.423,3.0,5.0,0.6,6.0,7.0,0.857,3.0,5.0,8.0,6.0,2.0,0.0,2.0,2.0,31.0,12.0,23.8,113
454,21,25,1,32.2,10.0,21.0,0.476,5.0,7.0,0.714,5.0,5.0,1.0,1.0,4.0,5.0,6.0,1.0,1.0,3.0,3.0,30.0,32.0,22.9,113
462,1,9,1,32.65,10.0,18.0,0.556,6.0,11.0,0.545,0.0,0.0,0.767805115408609,0.0,6.0,6.0,7.0,1.0,0.0,4.0,0.0,26.0,5.0,21.1,113
70,0,22,1,30.1,6.0,13.0,0.462,3.0,5.0,0.6,8.0,10.0,0.8,1.0,0.0,1.0,5.0,2.0,1.0,1.0,1.0,23.0,19.0,21.0,113
461,8,19,1,29.4,7.0,9.0,0.778,0.0,1.0,0.0,4.0,4.0,1.0,3.0,4.0,7.0,2.0,1.0,3.0,0.0,4.0,18.0,14.0,20.7,113
245,5,2,1,28.1,6.0,8.0,0.75,3.0,5.0,0.6,1.0,2.0,0.5,0.0,5.0,5.0,9.0,3.0,0.0,2.0,2.0,16.0,25.0,20.4,113
317,19,8,0,30.916666666666668,7.0,14.0,0.5,1.0,4.0,0.25,6.0,6.0,1.0,5.0,6.0,11.0,4.0,1.0,0.0,2.0,3.0,21.0,0.0,19.9,113
396,25,21,0,38.95,8.0,13.0,0.615,0.0,0.0,0.3319796870232335,1.0,1.0,1.0,3.0,11.0,14.0,4.0,1.0,0.0,1.0,1.0,17.0,-14.0,18.9,113
559,26,23,1,24.75,7.0,15.0,0.467,1.0,4.0,0.25,2.0,2.0,1.0,1.0,10.0,11.0,4.0,1.0,5.0,1.0,1.0,17.0,23.0,18.9,113
190,4,10,0,29.283333333333335,7.0,10.0,0.7,4.0,5.0,0.8,2.0,2.0,1.0,6.0,3.0,9.0,1.0,0.0,0.0,2.0,2.0,20.0,5.0,18.8,113
29,21,25,1,31.166666666666668,8.0,13.0,0.615,4.0,6.0,0.667,0.0,0.0,0.767805115408609,0.0,3.0,3.0,3.0,3.0,0.0,1.0,1.0,20.0,26.0,18.7,113
510,26,23,1,21.15,8.0,11.0,0.727,2.0,4.0,0.5,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,2.0,5.0,20.0,22.0,18.3,113
145,21,25,1,32.016666666666666,6.0,9.0,0.667,3.0,5.0,0.6,2.0,3.0,0.667,0.0,4.0,4.0,2.0,2.0,1.0,0.0,2.0,17.0,11.0,17.2,113
554,22,0,0,38.78333333333333,8.0,23.0,0.348,4.0,11.0,0.364,8.0,8.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,28.0,-7.0,17.0,113
242,7,12,0,34.983333333333334,5.0,15.0,0.333,2.0,5.0,0.4,8.0,10.0,0.8,0.0,8.0,8.0,8.0,2.0,1.0,4.0,1.0,20.0,-1.0,17.0,113
545,29,11,1,17.35,4.0,7.0,0.571,2.0,3.0,0.667,2.0,2.0,1.0,0.0,5.0,5.0,2.0,5.0,1.0,0.0,1.0,12.0,4.0,16.9,113
24,22,0,0,27.883333333333333,4.0,6.0,0.667,1.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,14.0,3.0,0.0,2.0,0.0,2.0,10.0,-7.0,16.3,113
218,10,4,1,31.116666666666667,6.0,8.0,0.75,2.0,3.0,0.667,1.0,1.0,1.0,1.0,6.0,7.0,1.0,1.0,1.0,0.0,1.0,15.0,-5.0,16.3,113
233,23,26,0,26.166666666666668,11.0,23.0,0.478,4.0,9.0,0.444,0.0,0.0,0.767805115408609,0.0,3.0,3.0,2.0,3.0,0.0,3.0,1.0,26.0,-20.0,16.2,113
64,7,12,0,25.466666666666665,6.0,9.0,0.667,3.0,5.0,0.6,4.0,7.0,0.571,0.0,5.0,5.0,6.0,0.0,0.0,2.0,4.0,19.0,1.0,16.0,113
567,9,1,0,24.4,6.0,11.0,0.545,3.0,7.0,0.429,2.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,1.0,0.0,3.0,17.0,-13.0,15.9,113
491,1,9,1,27.866666666666667,6.0,10.0,0.6,4.0,5.0,0.8,0.0,0.0,0.767805115408609,1.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,16.0,22.0,15.8,113
55,9,1,0,27.25,5.0,8.0,0.625,1.0,3.0,0.333,0.0,0.0,0.767805115408609,1.0,6.0,7.0,6.0,1.0,1.0,0.0,0.0,11.0,0.0,15.8,113
42,11,29,0,26.966666666666665,6.0,8.0,0.75,3.0,4.0,0.75,0.0,0.0,0.767805115408609,0.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,15.0,-2.0,15.7,113
253,5,2,1,23.833333333333332,5.0,8.0,0.625,0.0,1.0,0.0,5.0,10.0,0.5,2.0,8.0,10.0,1.0,1.0,2.0,0.0,2.0,15.0,31.0,15.5,113
249,11,29,0,29.6,5.0,15.0,0.333,1.0,7.0,0.143,8.0,10.0,0.8,2.0,12.0,14.0,7.0,2.0,0.0,5.0,4.0,19.0,-2.0,15.0,113
184,9,1,0,18.466666666666665,6.0,8.0,0.75,2.0,4.0,0.5,0.0,0.0,0.767805115408609,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,14.0,15.0,14.9,113
130,26,23,1,21.883333333333333,4.0,9.0,0.444,2.0,5.0,0.4,5.0,6.0,0.833,0.0,3.0,3.0,8.0,0.0,0.0,1.0,2.0,15.0,20.0,14.6,113
375,26,23,1,16.15,5.0,5.0,1.0,0.0,0.0,0.3319796870232335,0.0,0.0,0.767805115408609,3.0,6.0,9.0,2.0,0.0,1.0,0.0,0.0,10.0,1.0,14.5,113
320,12,7,1,32.86666666666667,8.0,18.0,0.444,1.0,7.0,0.143,6.0,8.0,0.75,1.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,23.0,-9.0,14.5,113
193,9,1,0,31.966666666666665,6.0,14.0,0.429,5.0,9.0,0.556,0.0,0.0,0.767805115408609,3.0,3.0,6.0,2.0,2.0,0.0,0.0,4.0,17.0,8.0,14.4,113
315,29,11,1,29.433333333333334,5.0,7.0,0.714,0.0,1.0,0.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,13.0,8.0,14.3,113
467,25,21,0,33.666666666666664,7.0,12.0,0.583,0.0,1.0,0.0,0.0,0.0,0.767805115408609,2.0,8.0,10.0,1.0,4.0,2.0,3.0,3.0,14.0,-21.0,14.1,113
32,29,11,1,30.65,6.0,9.0,0.667,1.0,1.0,1.0,0.0,0.0,0.767805115408609,3.0,5.0,8.0,3.0,0.0,1.0,1.0,1.0,13.0,3.0,14.1,113
105,27,3,1,28.516666666666666,4.0,5.0,0.8,0.0,0.0,0.3319796870232335,3.0,3.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,0.0,1.0,11.0,9.0,14.1,113
309,7,12,0,25.0,6.0,11.0,0.545,6.0,10.0,0.6,0.0,0.0,0.767805115408609,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,18.0,6.0,14.0,113
79,7,12,0,35.3,6.0,12.0,0.5,2.0,7.0,0.286,4.0,4.0,1.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,2.0,18.0,2.0,13.9,113
154,5,2,1,20.733333333333334,7.0,12.0,0.583,2.0,4.0,0.5,1.0,1.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,2.0,0.0,17.0,37.0,13.8,113
273,21,25,1,12.883333333333333,6.0,6.0,1.0,4.0,4.0,1.0,0.0,0.0,0.767805115408609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,16.0,11.0,13.7,113
143,12,7,1,33.55,7.0,15.0,0.467,2.0,7.0,0.286,6.0,7.0,0.857,0.0,3.0,3.0,1.0,0.0,0.0,1.0,2.0,22.0,-2.0,13.7,113
259,11,29,0,20.716666666666665,3.0,8.0,0.375,1.0,5.0,0.2,8.0,8.0,1.0,0.0,8.0,8.0,1.0,0.0,3.0,2.0,1.0,15.0,5.0,13.4,113
274,21,25,1,23.383333333333333,5.0,8.0,0.625,3.0,5.0,0.6,1.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,1.0,2.0,14.0,34.0,13.3,113
534,3,27,0,21.85,5.0,8.0,0.625,1.0,1.0,1.0,1.0,2.0,0.5,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,12.0,8.0,13.2,113
45,29,11,1,23.05,4.0,9.0,0.444,1.0,3.0,0.333,3.0,4.0,0.75,1.0,3.0,4.0,4.0,3.0,0.0,1.0,1.0,12.0,5.0,12.9,113
487,4,10,0,29.933333333333334,5.0,6.0,0.833,0.0,0.0,0.3319796870232335,2.0,3.0,0.667,3.0,1.0,4.0,4.0,0.0,1.0,2.0,1.0,12.0,-4.0,12.9,113
326,22,0,0,32.3,4.0,13.0,0.308,0.0,3.0,0.0,9.0,11.0,0.818,1.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,17.0,-2.0,12.6,113
217,27,3,1,22.316666666666666,4.0,9.0,0.444,2.0,5.0,0.4,4.0,4.0,1.0,1.0,3.0,4.0,0.0,3.0,0.0,1.0,1.0,14.0,-4.0,12.5,113
442,2,5,0,28.066666666666666,5.0,8.0,0.625,3.0,6.0,0.5,0.0,0.0,0.767805115408609,0.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,13.0,-4.0,12.3,113
237,3,27,0,24.333333333333332,2.0,6.0,0.333,1.0,3.0,0.333,4.0,4.0,1.0,2.0,8.0,10.0,2.0,3.0,1.0,2.0,1.0,9.0,-8.0,12.1,113
280,12,7,1,31.65,5.0,10.0,0.5,1.0,4.0,0.25,0.0,0.0,0.767805115408609,1.0,11.0,12.0,4.0,1.0,3.0,2.0,5.0,11.0,-1.0,11.9,113
543,21,25,1,17.866666666666667,4.0,6.0,0.667,4.0,6.0,0.667,0.0,0.0,0.767805115408609,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,17.0,11.7,113
136,5,2,1,16.4,4.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.767805115408609,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,11.7,113
205,3,27,0,29.55,6.0,12.0,0.5,3.0,5.0,0.6,1.0,1.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,16.0,0.0,11.6,113
144,1,9,1,39.03333333333333,4.0,13.0,0.308,0.0,5.0,0.0,2.0,2.0,1.0,3.0,2.0,5.0,8.0,1.0,4.0,3.0,0.0,10.0,14.0,11.6,113
36,8,19,1,30.833333333333332,4.0,8.0,0.5,0.0,0.0,0.3319796870232335,2.0,2.0,1.0,1.0,4.0,5.0,4.0,3.0,0.0,1.0,3.0,10.0,10.0,11.5,113
574,0,22,1,27.216666666666665,4.0,8.0,0.5,2.0,4.0,0.5,0.0,0.0,0.767805115408609,2.0,5.0,7.0,2.0,1.0,1.0,0.0,2.0,10.0,0.0,11.2,113
429,7,12,0,36.11666666666667,9.0,22.0,0.409,0.0,6.0,0.0,4.0,7.0,0.571,2.0,15.0,17.0,6.0,0.0,0.0,6.0,5.0,22.0,-6.0,11.1,113
360,19,8,0,28.233333333333334,4.0,10.0,0.4,3.0,8.0,0.375,4.0,6.0,0.667,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,15.0,-13.0,11.1,113
422,1,9,1,18.15,4.0,6.0,0.667,0.0,0.0,0.3319796870232335,1.0,2.0,0.5,1.0,5.0,6.0,1.0,2.0,0.0,0.0,0.0,9.0,3.0,10.9,113
203,27,3,1,33.18333333333333,5.0,12.0,0.417,0.0,4.0,0.0,4.0,5.0,0.8,0.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,14.0,9.0,10.9,113
135,25,21,0,19.25,3.0,11.0,0.273,0.0,0.0,0.3319796870232335,7.0,8.0,0.875,0.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,13.0,-8.0,10.8,113
277,0,22,1,21.733333333333334,3.0,6.0,0.5,2.0,3.0,0.667,2.0,2.0,1.0,3.0,4.0,7.0,2.0,0.0,1.0,0.0,4.0,10.0,-1.0,10.8,113
168,26,23,1,25.9,7.0,11.0,0.636,2.0,5.0,0.4,1.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,17.0,4.0,10.7,113
132,9,1,0,25.166666666666668,7.0,13.0,0.538,2.0,6.0,0.333,2.0,4.0,0.5,0.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,18.0,-3.0,10.7,113
9,22,0,0,19.666666666666668,3.0,5.0,0.6,0.0,0.0,0.3319796870232335,3.0,4.0,0.75,3.0,4.0,7.0,0.0,0.0,4.0,1.0,2.0,9.0,-3.0,10.6,113
169,0,22,1,36.61666666666667,7.0,12.0,0.583,0.0,2.0,0.0,1.0,3.0,0.333,1.0,6.0,7.0,2.0,1.0,0.0,2.0,3.0,15.0,6.0,10.3,113
322,25,21,0,31.6,6.0,13.0,0.462,3.0,7.0,0.429,0.0,0.0,0.767805115408609,2.0,6.0,8.0,2.0,0.0,1.0,3.0,1.0,15.0,-18.0,10.2,113
140,5,2,1,20.4,4.0,8.0,0.5,1.0,1.0,1.0,3.0,4.0,0.75,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,12.0,10.0,10.2,113
19,10,4,1,31.566666666666666,6.0,16.0,0.375,0.0,3.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,7.0,3.0,1.0,2.0,2.0,13.0,4.0,10.2,113
471,27,3,1,24.866666666666667,3.0,10.0,0.3,1.0,3.0,0.333,6.0,8.0,0.75,1.0,5.0,6.0,3.0,1.0,0.0,0.0,4.0,13.0,14.0,10.1,113
